code,oem,name,brand,model,generation,manufacturer,qty,dealer_price,currency
003463,86511G5500,წინა ბამპერი,KIA,Niro,NIRO 2017-,TYG,0,,GEL
003464,86611G5500,უკანა ბამპერი ზედა,KIA,Niro,NIRO 2017-,TYG,0,,GEL
003465,86512G5000,წინა ფარტუკი,KIA,Niro,NIRO 2017-,TYG,0,,GEL
003466,86350G5000,ცხაური,KIA,Niro,NIRO 2017-,TYG,0,,GEL
003467,86510G5500,წინა ბამპერი ქვედა,KIA,Niro,NIRO 2017-,TYG,0,,GEL
003468,86561G5600,ტურინგ/EX ბამპერის ცხაური,KIA,Niro,NIRO 2017-,TYG,0,,GEL
003469,66400AT000,კაპოტი (ალუმინი),KIA,Niro,NIRO 2023-,TYG,0,,GEL
003470,87711Q5000,წინა კრილოს მოლდინგი ასამბლეა,KIA,Seltos,SELTOS 2021-,TYG,0,,GEL
003471,87712Q5000,წინა კრილოს მოლდინგი ასამბლეა,KIA,Seltos,SELTOS 2021-,TYG,0,,GEL
003472,KA01025MAL,უკანა თვლის მოლდინგი,KIA,Seltos,SELTOS 2021-,TYG,0,,GEL
003473,KA01025MAR,უკანა თვლის მოლდინგი,KIA,Seltos,SELTOS 2021-,TYG,0,,GEL
003474,29110Q5250,წინა ძრავის ქვედა საფარი,KIA,Seltos,SELTOS 2021-,TYG,0,,GEL
003475,29110Q5050,წინა ძრავის ქვედა საფარი,KIA,Seltos,SELTOS 2021-,TYG,0,,GEL
003476,86551AB000,წინა კრილოს ფრჩხილი,Hyundai,Elantra,ELANTRA 2021-,TYG,0,,GEL
003477,86552AB000,წინა კრილოს სალასკა,Hyundai,Elantra,ELANTRA 2021-,TYG,0,,GEL
003478,86611AB000,უკანა ბამპერი,Hyundai,Elantra,ELANTRA 2021-,TYG,0,,GEL
003479,86610AB010,უკანა ბამპერის საფარი,Hyundai,Elantra,ELANTRA 2021-,TYG,0,,GEL
003480,66400AB000,კაპოტი,Hyundai,Elantra,ELANTRA 2021-,TYG,0,,GEL
003481,66310AA500,წინა კრილო,Hyundai,Elantra,ELANTRA 2021-,TYG,0,,GEL
003482,66320AA500,წინა კრილო,Hyundai,Elantra,ELANTRA 2021-,TYG,0,,GEL
003483,863A7M7500,სედანი წინა ბამპერის გარნიტურა,KIA,Forte,FORTE/FORTE5 2019-,TYG,0,,GEL
003484,863A8M7500,სედანი წინა ბამპერის გარნიტურა,KIA,Forte,FORTE/FORTE5 2019-,TYG,0,,GEL
003485,86593M7500,სედანი წინა გარე საფარის მოლდინგი,KIA,Forte,FORTE/FORTE5 2019-,TYG,0,,GEL
003486,86594M7500,სედანი წინა გარე საფარის მოლდინგი,KIA,Forte,FORTE/FORTE5 2019-,TYG,0,,GEL
003487,KA99083CA,სედანი უკანა საბუქსირე კაუჭის საფარი,KIA,Forte,FORTE/FORTE5 2019-,TYG,0,,GEL
003488,863A7M7510,სედანი წინა ბამპერის გარნიტურა,KIA,Forte,FORTE/FORTE5 2019-,TYG,0,,GEL
003489,863A8M7510,სედანი წინა ბამპერის გარნიტურა,KIA,Forte,FORTE/FORTE5 2019-,TYG,0,,GEL
003490,86511M7600,სედანი წინა ბამპერის საფარი,KIA,Forte,FORTE/FORTE5 2019-,TYG,0,,GEL
003491,86611M7EB0,სედანი უკანა ბამპერის საფარი,KIA,Forte,FORTE/FORTE5 2019-,TYG,0,,GEL
003492,86370M7500,სედანი ცხაურის გარნიტურა,KIA,Forte,FORTE/FORTE5 2019-,TYG,0,,GEL
003493,86530M7500,ბამპერის ცხაური,KIA,Forte,FORTE/FORTE5 2019-,TYG,0,,GEL
003494,86530M7600,ბამპერის ცხაური,KIA,Forte,FORTE/FORTE5 2019-,TYG,0,,GEL
003495,86530M7610,ბამპერის ცხაური,KIA,Forte,FORTE/FORTE5 2019-,TYG,0,,GEL
003497,KMV652210B,წინა კრილო (LH),Mazda,CX90,CX-90 2024-,TYG,10,380.0,GEL
003498,04711TVAA00ZZ,წინა ბამპერი - უპარკინგო,Honda,Accord,ACCORD 2018-2022,TYG,10,140.0,GEL
003499,601003A0A00ZZ,კაპოტი,Honda,CRV,CR-V 2023-,TYG,10,850.0,GEL
003500,KBY15231XA,კაპოტი,Mazda,CX90,CX-90 2024-,TYG,5,1500.0,GEL
003501,4M0821105DPFM,წინა კრილო (LH) რკინა,Audi,Q7,Q7 2017-,TYG,5,500.0,GEL
003502,4M0821106DPFM,წინა კრილო (RH) რკინა,Audi,Q7,Q7 2017-,TYG,5,500.0,GEL
003503,LJ6Z16612APFM,კაპოტი - რკინა,Ford,Escape,ESCAPE 2020-,TYG,5,1000.0,GEL
003504,66400G5000PFM,კაპოტი,KIA,Niro,NIRO 2017-2022,TYG,0,,GEL
003505,KMV650121,წინა ბამპერის ქვედა ტუჩი,Mazda,CX90,CX.90 '24-,TYG,0,,GEL
003506,KR9P50711,ცხაურა,Mazda,CX90,CX.90 '24-,TYG,0,,GEL
003507,814810A110,სანისლე ბუდე XLE (RH),Toyota,Corolla Cross,CORLA CROS '22-,TYG,0,,GEL
003508,814820A110,სანისლე ბუდე XLE (LH),Toyota,Corolla Cross,CORLA CROS '22-,TYG,0,,GEL
003509,52145-0E100,წინა კრილოს სალასკა (RH),Toyota,Highlander,HIGHLAND/HIGHLAND HYBRID '20-,TYG,0,,GEL
003511,60120TXMA00ZZ,კაპოტის პეტლი (RH),Honda,Insight,INSIGH '19-,TYG,0,,GEL
003512,60170TXMA00ZZ,კაპოტის პეტლი (LH),Honda,Insight,INSIGH '19-,TYG,0,,GEL
003513,7125130AA00,წინა ბამპერის სამაგრი რკინა,Honda,Accord,ACOD '23-,TYG,0,,GEL
003514,7113030AA00,წინა ბალკა - OEM ალუმინი,Honda,Accord,ACOD '23-,TYG,0,,GEL
003515,7115230AK00,წინა ბამპერის ქვედა სპოილერი,Honda,Accord,ACOD '23-,TYG,0,,GEL
003516,0471530AA10ZZ,უკანა ბამპერი პარკინგით,Honda,Accord,ACOD '23-,TYG,0,,GEL
003517,0471530AA00ZZ,უკანა ბამპერი უპარკინგო,Honda,Accord,ACOD '23-,TYG,0,,GEL
003518,7111030AA00ZF,წინა ბამპერის ზედა მოლდინგი,Honda,Accord,ACOD '23-,TYG,0,,GEL
003519,57260SL0009P,კაპოტის პეტლი (RH),Subaru,Forester,Forester 25-,TYG,0,,GEL
003520,57260SL0109P,კაპოტის პეტლი (LH),Subaru,Forester,Forester 25-,TYG,0,,GEL
003521,57707SL500,უკანა კრილოს სალასკა (RH),Subaru,Forester,Forester 25-,TYG,0,,GEL
003522,57707SL510,უკანა კრილოს სალასკა (LH),Subaru,Forester,Forester 25-,TYG,0,,GEL
003523,57707SL520,უკანა სტოპის სალასკა (RH),Subaru,Forester,Forester 25-,TYG,0,,GEL
003524,57707SL530,უკანა სტოპის სალასკა (LH),Subaru,Forester,Forester 25-,TYG,0,,GEL
003525,57707SL000,წინა ფარის სალასკა (RH),Subaru,Forester,Forester 25-,TYG,0,,GEL
003526,57707SL010,წინა ფარის სალასკა (LH),Subaru,Forester,Forester 25-,TYG,0,,GEL
003527,57707SL020,წინა კრილოს სალასკა (RH),Subaru,Forester,Forester 25-,TYG,0,,GEL
003528,57707SL030,წინა კრილოს სალასკა (LH),Subaru,Forester,Forester 25-,TYG,0,,GEL
003529,53029SL0109P,ეკრანის ყური (RH),Subaru,Forester,Forester 25-,TYG,0,,GEL
003530,53029SL0209P,ეკრანის ყური (LH),Subaru,Forester,Forester 25-,TYG,0,,GEL
003531,53029SL0009P,ზედა ეკრანი,Subaru,Forester,Forester 25-,TYG,0,,GEL
003532,53029SL0309P,ეკრანის გვერდი (RH),Subaru,Forester,Forester 25-,TYG,0,,GEL
003533,53029SL0409P,ეკრანის გვერდი (LH),Subaru,Forester,Forester 25-,TYG,0,,GEL
003534,91165SL000,ცხაურის სამაგრი პლასმასი,Subaru,Forester,Forester 25-,TYG,0,,GEL
003535,5342006390,კაპოტის პეტლი (LH),Toyota,Highlander,HIGHLAND/HIGHLAND HYBRID '20-,TYG,0,,GEL
003536,5341006390,კაპოტის პეტლი (RH),Toyota,Highlander,HIGHLAND/HIGHLAND HYBRID '20-,TYG,0,,GEL
003537,520400R020,სანისლე ბუდე შავი (LH),Toyota,RAV4,RAV-4 '13-'18,TYG,0,,GEL
003538,520300R020,სანისლე ბუდე შავი (RH),Toyota,RAV4,RAV-4 '13-'18,TYG,0,,GEL
003539,520400R030,სანისლე ბუდე ქრომი (LH),Toyota,RAV4,RAV-4 '13-'18,TYG,0,,GEL
003540,520300R030,სანისლე ბუდე ქრომი (RH),Toyota,RAV4,RAV-4 '13-'18,TYG,0,,GEL
003541,527110R080B0,წინა ბამპერის ქვედა ტუჩი,Toyota,RAV4,RAV-4 '19-,TYG,0,,GEL
003542,531240R040,ცხაურის მოლდინგი (LH),Toyota,RAV4,RAV-4 '19-,TYG,0,,GEL
003543,531230R050,ცხაურის მოლდინგი (RH),Toyota,RAV4,RAV-4 '19-,TYG,0,,GEL
003544,64101K5000,ეკრანი,Hyundai,Santa Cruz,SANT CUZ '22-,TYG,0,,GEL
003545,86812K5000,პადკრილნიკი (RH),Hyundai,Santa Cruz,SANT CUZ '22-,TYG,0,,GEL
003546,64101AB000,ეკრანი,Hyundai,Elantra,ELNTR '21-,TYG,0,,GEL
003547,53801F6010PFM,წინა კრილო (RH) რკინა,Lexus,NX,NX '22-,TYG,0,,GEL
003548,53802F6010PFM,წინა კრილო (LH) რკინა,Lexus,NX,NX '22-,TYG,0,,GEL
003549,KMV652110B,წინა კრილო (RH),Mazda,CX90,CX.90 MILD/PHEV '24-,TYG,0,,GEL
003550,57229SL0009P,კაპოტი (ალუმინი),Subaru,Forester,Forester 25-,TYG,0,,GEL
003551,KBB356113A,ძრავის დამცავი წინა,Mazda,CX90,CX.90 MILD/PHEV '24-,TYG,0,,GEL
003552,76841TVAA01PFM,წყლის ავზი - ზბორი,Honda,Accord,ACOD '18-'22,TYG,0,,GEL
003553,74150TVAA00,პადკრილნიკი (LH),Honda,Accord,ACOD '18-'22,TYG,0,,GEL
003554,74100TVAA00,პადკრილნიკი (RH),Honda,Accord,ACOD '18-'22,TYG,0,,GEL
003555,KMY650030,წინა ბამპერი,Mazda,CX90,CX.90 MILD/PHEV '24-,TYG,0,,GEL
003556,KMV650060,მატორის დამცავი უკანა,Mazda,CX90,CX.90 MILD/PHEV '24-,TYG,0,,GEL
003557,KMV7501T0A,წინა ბამპერის ქვედა ბადე - დახურული,Mazda,CX90,CX.90 MILD/PHEV '24-,TYG,0,,GEL
003558,853150E150PFM,წყლის ავზი - ზბორი,Toyota,Highlander,HIGHLAND/HIGHLAND HYBRID '20-,TYG,0,,GEL
003559,53805-0E170,პადკრილნიკი (RH),Toyota,Highlander,HIGHLAND/HIGHLAND HYBRID '20-,TYG,0,,GEL
003560,538060E170,პადკრილნიკი (LH),Toyota,Highlander,HIGHLAND/HIGHLAND HYBRID '20-,TYG,0,,GEL
003561,7123030AA01,წინა ბამპერის სალასკა (RH),Honda,Accord,ACOD '23-,TYG,0,,GEL
003562,7128030AA01,წინა ბამპერის სალასკა (LH),Honda,Accord,ACOD '23-,TYG,0,,GEL
003563,7124030AA00,წინა ფარის სალასკა (RH),Honda,Accord,ACOD '23-,TYG,0,,GEL
003564,7129030AA00,წინა ფარის სალასკა (LH),Honda,Accord,ACOD '23-,TYG,0,,GEL
003565,7117530AA00,წინა ბამპერის ქვედა დაფა,Honda,Accord,ACOD '23-,TYG,0,,GEL
003566,5380206180,წინა კრილო (LH),Toyota,Camry,CMRY '18-,TYG,0,,GEL
003567,5380106170,წინა კრილო (RH),Toyota,Camry,CMRY '18-,TYG,0,,GEL
003568,5310210080C0,ცხაურა,Toyota,CHR,CHR '18-'21,TYG,0,,GEL
003569,514410R100,მატორის დამცავი,Toyota,RAV4,RAV-4 '19-,TYG,0,,GEL
003570,98611K5100PFM,წყლსი ავზი,Hyundai,Santa Cruz,SANT CUZ '22-,TYG,0,,GEL
003571,1678800300,კაპოტი (ალუმინი),Mercedes,GLE,G.L.E SUV '20-,TYG,0,,GEL
003572,66310AA000,წინა კრილო (LH),Hyundai,Elantra,ELNTR '21-,TYG,0,,GEL
003573,66320AA000,წინა კრილო (RH),Hyundai,Elantra,ELNTR '21-,TYG,0,,GEL
003574,66311M7000,წინა კრილო (LH),KIA,Forte,FRTE '19-'24,TYG,0,,GEL
003575,66321M7000,წინა კრილო (RH),KIA,Forte,FRTE '19-'24,TYG,0,,GEL
003576,KMV652140,კრილოს სალასკა RH (რკინა),Mazda,CX90,CX.90 MILD/PHEV '24-,TYG,0,,GEL
003577,KMV652240,კრილოს სალასკა LH (რკინა),Mazda,CX90,CX.90 MILD/PHEV '24-,TYG,0,,GEL
003578,91036XC13EPFM,სარკე - Full - RH,Subaru,Ascent,Ascent 19-,TYG,0,,GEL
003579,91036XC12EPFM,სარკე - Full - LH,Subaru,Ascent,Ascent 19-,TYG,0,,GEL
003580,91036XC07CPFM,სარკე გათბობით და BSM - RH,Subaru,Ascent,Ascent 19-,TYG,0,,GEL
003581,91036XC06CPFM,სარკე გათბობით და BSM - LH,Subaru,Ascent,Ascent 19-,TYG,0,,GEL
003582,91036XC03CPFM,სარკე გათბობით - RH,Subaru,Ascent,Ascent 19-,TYG,0,,GEL
003583,91036XC02CPFM,სარკე გათბობით - LH,Subaru,Ascent,Ascent 19-,TYG,0,,GEL
003584,76208TVAA42PFM,სარკე - Full - RH,Honda,Accord,ACOD '18-,TYG,0,,GEL
003585,76258TVAA42PFM,სარკე - Full - LH,Honda,Accord,ACOD '18-,TYG,0,,GEL
003586,7620830BA11PFM,სარკე - Full -RH,Honda,Accord,ACOD '23-,TYG,0,,GEL
003587,7625830BA11PFM,სარკე - Full -LH,Honda,Accord,ACOD '23-,TYG,0,,GEL
003588,KBB350AB0A,რადიატორის საფარის სამაგრი რკინა,Mazda,CX90,CX.90 MILD/PHEV '24-,TYG,0,,GEL
003589,KAAA507J0A,ცხაურის ქვედა ნიკელიანი მოლდინგი - RH,Mazda,CX90,CX.90 MILD/PHEV '24-,TYG,0,,GEL
003590,KAAA507K0A,ცხაურის ქვედა ნიკელიანი მოლდინგი - LH,Mazda,CX90,CX.90 MILD/PHEV '24-,TYG,0,,GEL
003591,521190E955,წინა ბამპერი - XSE,Toyota,Highlander,HIGHLAND/HIGHLAND HYBRID '20-,TYG,0,,GEL
003592,71121TXMA01,ცხაურა,Honda,Insight,INSIGH '19-,TYG,0,,GEL
003593,7141630AA00,ეკრანის ქვედა ბრეკეტი - RH,Honda,Accord,ACOD '23-,TYG,0,,GEL
003594,7146630AA00,ეკრანის ქვედა ბრეკეტი - LH,Honda,Accord,ACOD '23-,TYG,0,,GEL
003595,7142030AA00,რადიატორის ზედა სამაგრი რკინა,Honda,Accord,ACOD '23-,TYG,0,,GEL
003596,51231SL0009P,ეკრანის ქვედა ძირის ძირი,Subaru,Forester,Forester 25-,TYG,0,,GEL
003597,53029SL0509P,ეკრანის ქვედა ძირის ზედა მხარე,Subaru,Forester,Forester 25-,TYG,0,,GEL
003598,64101AA500,ეკრანი,Hyundai,Elantra,ELNTR '21-,TYG,0,,GEL
003599,VA40507E1A51,ცხაურის ზედა მოლდინგი,Mazda,CX50,MAZDA CX-50 2023-,TYG,0,,GEL
003600,KBB3507E1BB,ცხაურის ზედა მოლდინგი,Mazda,CX90,MAZDA CX-90 2024-,TYG,0,,GEL
003601,KAAA50761,ცხაურზე ზედა პატარა მოლდინგი ნიკელიანი  (RH),Mazda,CX90,MAZDA CX-90 2024-,TYG,0,,GEL
003602,KAAA50771,ცხაურზე ზედა პატარა მოლდინგი ნიკელიანი  (LH),Mazda,CX90,MAZDA CX-90 2024-,TYG,0,,GEL
003603,814810A140,სანისლე ბუდე - ჰიბრიდი (RH) XSE,Toyota,Corolla Cross,TOYOTA COROLLA CROSS 2022-,TYG,0,,GEL
003604,814820A140,სანისლე ბუდე - ჰიბრიდი (LH) XSE,Toyota,Corolla Cross,TOYOTA COROLLA CROSS 2022-,TYG,0,,GEL
003605,527110A020,ცხაურა - ჰიბრიდი,Toyota,Corolla Cross,TOYOTA COROLLA CROSS 2022-,TYG,0,,GEL
003606,531140A110,ცხაურა შიდა - ჰიბრიდი,Toyota,Corolla Cross,TOYOTA COROLLA CROSS 2022-,TYG,0,,GEL
003607,16561F2030,რადიატორის ზედა სამაგრი პლასმასი,Toyota,Corolla Cross,TOYOTA COROLLA CROSS 2022-,TYG,0,,GEL
003608,531210A220,წინა ბამპერის ცენტრალური მოლდინგი,Toyota,Corolla Cross,TOYOTA COROLLA CROSS 2022-,TYG,0,,GEL
003609,521190A903,წინა ბამპერი - ჰიბრიდი - უპარკინგო,Toyota,Corolla Cross,TOYOTA COROLLA CROSS 2022-,TYG,0,,GEL
003610,756010E090C0,წინა კრილოს მოლდინგი (RH),Toyota,Highlander,TOYOTA HIGHLANDER/HIGHLANDER HYBRID  2020-2023,TYG,0,,GEL
003611,756020E090C0,წინა კრილოს მოლდინგი (LH),Toyota,Highlander,TOYOTA HIGHLANDER/HIGHLANDER HYBRID  2020-2023,TYG,0,,GEL
003612,04715TXMA90ZZ,უკანა ბამპერი,Honda,Insight,INSIGHT 2019-2022,TYG,0,,GEL
003613,04711TXMA90ZZ,წინა ბამპერი,Honda,Insight,INSIGHT 2019-2022,TYG,0,,GEL
003614,71510TXMA01,უკანა ბამპერის ქვედა მოლდინგი (Gray),Honda,Insight,INSIGHT 2019-2022,TYG,0,,GEL
003615,71510TXMA11,უკანა ბამპერის ქვედა მოლდინგი (Chrome),Honda,Insight,INSIGHT 2019-2022,TYG,0,,GEL
003616,71122TXMA01,ცხაურის ზედა ნიკელიანი მოლდინგი,Honda,Insight,INSIGHT 2019-2022,TYG,0,,GEL
003617,7120030AA01,ცხაურა,Honda,Accord,ACCORD 2023-,TYG,0,,GEL
003618,7132130AA00,რადიატორის საფარი პლასმასი,Honda,Accord,ACCORD 2023-,TYG,0,,GEL
003619,57120SL0009PPFM,წინა კრილო (RH),Subaru,Forester,Forester 25-,TYG,0,,GEL
003620,57120SL0109PPFM,წინა კრილო (LH),Subaru,Forester,Forester 25-,TYG,0,,GEL
003621,5330106331,კაპოტი (ალუმინი),Toyota,Camry,TOYOTA CAMRY/CAMRY HYBRID 2018-,TYG,0,,GEL
003622,521620R906,უკანა ბამპერის დაბოლოება (LH),Toyota,RAV4,TOYOTA RAV4 2019-,TYG,0,,GEL
003623,521610R906,უკანა ბამპერის დაბოლოება (RH),Toyota,RAV4,TOYOTA RAV4 2019-,TYG,0,,GEL
003624,524110R130,წინა ქვედა ბამპერი,Toyota,RAV4,TOYOTA RAV4 2019-,TYG,0,,GEL
003625,524110R140,წინა ბამპერის მოლდინგი,Toyota,RAV4,TOYOTA RAV4 2019-,TYG,0,,GEL
003626,524530R060B1,უკან ბამპერის მოლდინგი,Toyota,RAV4,TOYOTA RAV4 2019-,TYG,0,,GEL
003627,5311342110,წინა ბამპერის ქვედა ბადე,Toyota,RAV4,TOYOTA RAV4 2019-,TYG,0,,GEL
003628,531120R150,ცხაურა,Toyota,RAV4,TOYOTA RAV4 2019-,TYG,0,,GEL
003629,531120R160,ცხაურა,Toyota,RAV4,TOYOTA RAV4 2019-,TYG,0,,GEL
003630,87712K5000CA,წინა კრილოს მოლდინგი (RH),Hyundai,Santa Cruz,HYUNDAI SANTA CRUZ 2022-,TYG,0,,GEL
003631,53301F6010PFM,კაპტი - რკინა,Lexus,NX,LEXUS NX 2022-,TYG,0,,GEL
003633,5K7805965A,ჰაერის შემკრების კომპლექტი,Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,78,30.0,GEL
003634,17G807441B,უკანა ბამპერის საბუქსირე,Volkswagen,Jetta,VW Jetta 22-,Suo Lun,17,10.0,GEL
003635,17G805915B,წინა ბამპერის სპილერი,Volkswagen,Jetta,VW Jetta 22-,Suo Lun,0,50.0,GEL
003636,5pcs1set,უკანა ამრეკლის კომპლექტი,Volkswagen,Jetta,VW Jetta 22-,Suo Lun,17,60.0,GEL
003637,17a941035f,წინა ფარი (Original) LH,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,0,240.0,GEL
003638,17a941036f,წინა ფარი (Original) RH,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,0,240.0,GEL
003639,,წინა ფარის პლასმასი LH,Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,15,25.0,GEL
003640,,წინა ფარის პლასმასი RH,Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,15,25.0,GEL
003641,17b819403a9b9,საწმენდი დაფა,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,0,30.0,GEL
